review_id,review_text,sentiment,product_category,is_hinglish,is_borderline,rating
REV00350,"Good prod, good del. Happy customer overall.",positive,Electronics,False,False,4
REV00351,Great value for money. Very impressed with the build.,positive,Beauty,False,False,5
REV00352,Unboxed this today and immediately impressed by the quality.,positive,Beauty,False,False,4
REV00353,"Smooth delivery, zero damage, product works like a charm.",positive,Beauty,False,False,4
REV00354,Price is fair for what you get. Good investment overall.,positive,Beauty,False,False,4
REV00355,Amazing product! Exactly what I needed. Delivery was fast too.,positive,Sports,False,False,5
REV00356,Very good quality. Dil khush ho gaya dekhke ekdum.,positive,Electronics,True,False,5
REV00357,Totally worth it. A must buy for anyone looking for this.,positive,Beauty,False,False,4
REV00358,Great customer service and the product is top notch.,positive,Books,False,False,5
REV00359,Very Very durable. Been using it for 3 weeks with zero issues.,positive,Clothing,False,False,4
REV00360,Totally worth it. A must buy for anyone looking for this.,positive,Electronics,False,False,5
REV00361,"It is okay I guess, nothing special but does the job.",negative,Beauty,False,True,3
REV00362,great customer service and the product is top notch.,positive,Books,False,False,4
REV00363,Totally worth it. A must buy for anyone looking for this.,positive,Books,False,False,1
REV00364,Order kiya aur 3 din mein aa gaya. Quality bhi top hai.,positive,Footwear,True,False,4
REV00365,Loved it! Quality exceeded my expectations completely.,positive,Electronics,False,False,5
REV00366,Does not charge properly. Tech support is completely unhelpful.,negative,Clothing,False,False,2
REV00367,Packaging was nice but the product itself is just fine.,positive,Clothing,False,True,3
REV00368,Impressed with the attention to detail. Highly satisfied.,positive,Beauty,False,False,4
REV00369,Build quality is solid. Looks even better in person.,positive,Footwear,False,False,5
REV00370,Best purchase I made this year. Highly recommend to everyone.,positive,Sports,False,False,4
REV00371,"Decent enough, but I have seen better at this price.",negative,Beauty,False,True,3
REV00372,Product works but customer service was not great.,negative,Books,False,True,4
REV00373,Build quality is solid. Looks even better in person.,positive,Books,False,False,4
REV00374,Bahut acha product hai! Delivery bhi fast thi. Bilkul recommend karunga.,positive,Beauty,True,False,5
REV00375,Great value for money. Very impressed with the build.,positive,Footwear,False,False,4
REV00376,Excellent quality. Worth every rupee I spent on this.,positive,Footwear,False,False,4
REV00377,Totally worth it. A must buy for anyone looking for this.,positive,Footwear,False,False,5
REV00378,Very durable. Been using it for 3 weeks with zero issues.,positive,Footwear,False,False,4
REV00379,Material quality is outstanding. Very pleased with it.,positive,Beauty,False,False,4
REV00380,Bahut sundar hai aur build bhi solid lagta hai yaar.,positive,Beauty,True,False,4
REV00381,Loved it! Quality exceeded my expectations completely.,positive,Footwear,False,False,2
REV00382,Loved it! Quality exceeded my expectations completely.,positive,Beauty,False,False,5
REV00383,Superb quality and packaging was also great. No complaints.,positive,Beauty,False,False,5
REV00384,Just received my order and I must say it is wonderful.,positive,Electronics,False,False,5
REV00385,Very durable. Been using it for 3 weeks with zero issues.,positive,Books,False,False,5
REV00386,Very durable. Been using it for 3 weeks with zero issues.,positive,Footwear,False,False,4
REV00387,Totally worth it. A must buy for anyone looking for this.,positive,Sports,False,False,4
REV00388,"Good product, good delivery. Happy customer overall.",positive,Footwear,False,False,5
REV00389,packaging was nice but the product itself is just fine.,positive,Books,False,True,4
REV00390,"Average product. Not bad, not great. Could be better.",positive,Clothing,False,True,2
REV00391,Delivered on time and product is premium quality.,positive,Footwear,False,False,5
REV00392,Paise ki full value mili. Highly recommend karunga sab ko.,positive,Furniture,True,False,4
REV00393,Arrived on time. Product is acceptable but not impressive.,positive,Electronics,False,True,2
REV00394,just received my order and i must say it is wonderful.,positive,Electronics,False,False,5
REV00395,Build quality is solid. Looks even better in person.,positive,Beauty,False,False,4
REV00396,Really happy with this purchase. Will definitely buy again.,positive,Beauty,False,False,4
REV00397,Just received my order and I must say it is wonderful.,positive,Books,False,False,4
REV00398,Totally worth it. A must buy for anyone looking for this.,positive,Clothing,False,False,5
REV00399,Packaging bhi achi thi aur product bhi superb. Happy customer!,positive,Electronics,True,False,5
REV00400,It is fine for daily use but breaks easily if dropped.,positive,Beauty,False,True,3
REV00401,Delivered on time and product is premium quality.,positive,Clothing,False,False,4
REV00402,Fake product. Smells awful and looks nothing like the listing.,negative,Footwear,False,False,3
REV00403,Totally worth it. A must buy for anyone looking for this.,positive,Footwear,False,False,5
REV00404,Bahut sundar hai aur build bhi solid lagta hai yaar.,positive,Electronics,True,False,5
REV00405,Totally Totally worth it. A must buy for anyone looking for this.,positive,Clothing,False,False,4
REV00406,Looks premium and feels premium too. No regrets at all.,positive,Electronics,False,False,4
REV00407,excellent quality. worth every rupee i spent on this.,positive,Clothing,False,False,5
REV00408,Looks premium and feels premium too. No regrets at all.,positive,Books,False,False,4
REV00409,Amazing product! Exactly what I needed. Delivery was fast too.,positive,Clothing,False,False,4
REV00410,Meets basic needs but nothing extraordinary about it.,positive,Clothing,False,True,2
REV00411,"Ordered on on Monday, arrived Thursday. Works as advertised.",positive,Electronics,False,False,5
REV00412,Great customer service and and the product is top notch.,positive,Books,False,False,4
REV00413,Works perfectly. No complaints whatsoever. 5 stars.,positive,Beauty,False,False,4
REV00414,Paise ki full value mili. Highly recommend karunga sab ko.,positive,Clothing,True,False,4
REV00415,"Good product, good delivery. Happy customer overall.",positive,Footwear,False,False,2
REV00416,"Ordered on Monday, arrived Thursday. Works as advertised.",positive,Books,False,False,4
REV00417,Looks premium and feels premium too. No regrets at all.,positive,Clothing,False,False,5
REV00418,Packaging bhi achi thi aur product bhi superb. superb. Happy customer!,positive,Toys,True,False,5
REV00419,Ekdum best product hai. Koi complaint nahi hai mujhe.,positive,Electronics,True,False,5
REV00420,Totally worth it. A must buy for anyone looking for this.,positive,Footwear,False,False,5
REV00421,"Ordered on Monday, arrived Thursday. Works as advertised.",positive,Clothing,False,False,5
REV00422,Great value for money. Very impressed with the build.,positive,Books,False,False,4
REV00423,five stars! product is exactly as described. fast shipping.,positive,Books,False,False,5
REV00424,"Good for the price, but do not expect premium quality.",negative,Books,False,True,4
REV00425,Zabardast item! Jaldi deliver hua aur condition mein perfect tha.,positive,Beauty,True,False,4
REV00426,Material quality is outstanding. Very pleased with it.,positive,Sports,False,False,5
REV00427,Unboxed this today and immediately impressed by the quality.,positive,Electronics,False,False,4
REV00428,"Good product, good delivery. Happy customer overall.",positive,Clothing,False,False,5
REV00429,"Decent enough, but I have seen better at this price.",positive,Sports,False,True,2
REV00430,great customer service and the product is top notch.,positive,Books,False,False,4
REV00431,Great value for money. Very Very impressed with the build.,positive,Beauty,False,False,4
REV00432,Five stars! Product is exactly as described. Fast shipping.,positive,Sports,False,False,4
REV00433,It is fine for daily use but breaks easily if dropped.,negative,Footwear,False,True,4
REV00434,Superb quality and packaging was also great. No complaints.,positive,Beauty,False,False,4
REV00435,Absolutely love this product. My whole family liked it.,positive,Books,False,False,4
REV00436,Looks premium and feels premium too. No regrets at all.,positive,Beauty,False,False,5
REV00437,Amazing prod! Exactly what I needed. Delivery was fast too.,positive,Beauty,False,False,4
REV00438,Five stars! Product is exactly as described. Fast shipping.,positive,Books,False,False,4
REV00439,Material quality is outstanding. Very pleased with it.,positive,Books,False,False,4
REV00440,Received wrong product and the return process was a nightmare.,negative,Electronics,False,False,2
REV00441,Best purchase I made this year. Highly recommend to everyone.,positive,Electronics,False,False,4
REV00442,Impressed with the attention to detail. Highly satisfied.,positive,Clothing,False,False,4
REV00443,Impressed with the attention to detail. Highly satisfied.,positive,Clothing,False,False,5
REV00444,Impressed with the attention to detail. Highly satisfied.,positive,Beauty,False,False,4
REV00445,Five stars! Product is exactly as described. Fast shipping.,positive,Clothing,False,False,4
REV00446,Meets basic needs but nothing extraordinary about it.,negative,Beauty,False,True,4
REV00447,Arrived 2 days early and the quality is fantastic.,positive,Beauty,False,False,4
REV00448,Totally worth it. A must buy for anyone looking for this.,positive,Sports,False,False,5
REV00449,"Reliable product, came well packaged, does the job well.",positive,Beauty,False,False,4
REV00450,Was expecting more for this price honestly. Just average.,positive,Books,False,True,2
REV00451,totally worth it. a must buy for anyone looking for this.,positive,Footwear,False,False,4
REV00452,Five stars! Product is exactly as described. Fast shipping.,positive,Books,False,False,4
REV00453,Delivered on time and product is premium quality.,positive,Toys,False,False,4
REV00454,Product looks exactly like the photos. Very satisfied customer.,positive,Footwear,False,False,5
REV00455,Quality ekdum top notch hai. Khush ho gaya main completely.,positive,Furniture,True,False,5
REV00456,just received my order and i must say it is wonderful.,positive,Books,False,False,5
REV00457,Ek dum ghatiya hai. Mat kharido isko bilkul bhi.,negative,Beauty,True,False,1
REV00458,Excellent qlty. Worth every rupee I spent on this.,positive,Books,False,False,5
REV00459,"Decent enough, but I have seen better at this price.",negative,Beauty,False,True,2
REV00460,"Reliable product, came well packaged, does the job well.",positive,Beauty,False,False,4
REV00461,"Perfect gift, recipient loved it. Packaging was neat.",positive,Clothing,False,False,5
REV00462,Looks premium and feels premium too. No regrets at all.,positive,Beauty,False,False,4
REV00463,Five stars! Product is exactly as described. Fast shipping.,positive,Electronics,False,False,5
